Title,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed,Release.Console,Publisher,Publisher Location,Publisher Established,Notable games published,Publisher Notes,Features.Max Players,Metadata.Genres,Metadata.Publishers,Metrics.Review Score,Metrics.Sales,Metrics.Used Price,Release.Rating,Release.Year
Platypus,1.4333333333333331,1.6666666666666663,1.25,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333331,1.6666666666666663,1.25,3.0,1.2,Sony PSP,,,,,,2,Action,,59,0.01,14.95,T,2006
Custom Robo Arena,24.03333333333333,35.166666666666664,20.616666666666667,6.0,18.666666666666668,48.0,48.0,48.0,1.0,48.0,21.0,21.0,21.0,1.0,21.0,18.8,20.48333333333333,19.116666666666667,4.0,16.983333333333334,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Role-Playing (RPG)",Nintendo,74,0.01,17.95,T,2006
Gurumin: A Monstrous Adventure,11.516666666666667,16.0,10.5,33.0,9.25,19.0,19.0,19.0,1.0,19.0,12.8,16.55,11.383333333333333,18.0,10.35,9.316666666666666,10.266666666666667,9.4,14.0,8.416666666666666,Sony PSP,,,,,,1,Action,,78,0.01,13.95,T,2006
Spider-Man 3,10.833333333333334,16.283333333333335,10.316666666666666,18.0,7.883333333333333,10.816666666666666,10.816666666666666,10.816666666666666,1.0,10.816666666666666,12.55,16.966666666666665,11.316666666666666,7.0,10.966666666666669,9.633333333333333,12.483333333333333,9.666666666666666,10.0,7.416666666666667,Sony PSP,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,58,0.01,6.95,M,2006
Wii Fit,6.066666666666666,10.016666666666667,4.0,11.0,4.016666666666667,0.0,0.0,0.0,0.0,0.0,12.0,13.75,13.0,3.0,10.25,3.85,4.45,3.9333333333333336,8.0,3.45,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Educational,Sports",Nintendo,80,9.6,24.95,T,2007
Halo 3,10.35,34.85,9.083333333333334,333.0,6.733333333333333,16.683333333333334,37.91666666666666,15.0,27.0,12.416666666666666,12.766666666666667,25.933333333333337,11.0,72.0,7.933333333333334,8.866666666666667,14.466666666666669,9.0,234.0,6.35,X360,Microsoft,"Redmond, Washington, United States",1975.0,"*Halo* series
*Age of Empires* series
*Gears of War* series
*Forza* series
*Fable* series
*Black & White*","publishes games under the Xbox Game Studios banner since 2019; owns 
publisher Bethesda Softworks and Activision Blizzard",4,Action,Microsoft,94,8.03,24.95,E,2007
Call of Duty 4: Modern Warfare,8.016666666666667,28.75,7.0,615.0,4.75,16.65,31.133333333333333,15.0,50.0,11.316666666666666,9.7,29.666666666666668,9.0,97.0,6.516666666666667,6.75,13.433333333333334,7.0,468.0,4.433333333333334,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,Action,Activision,94,5.77,29.95,E,2007
Super Mario Galaxy,24.83333333333333,51.56666666666667,20.0,289.0,13.366666666666667,44.3,62.68333333333333,45.0,61.0,28.1,26.516666666666666,43.333333333333336,26.85,88.0,18.33333333333333,15.283333333333331,25.4,15.0,140.0,9.733333333333333,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,2,Action,Nintendo,97,4.94,39.95,E,2007
Mario Party DS,8.033333333333333,13.716666666666669,6.866666666666667,10.0,5.216666666666667,8.0,8.0,8.0,1.0,8.0,8.2,10.966666666666669,4.533333333333333,3.0,5.433333333333334,7.966666666666667,13.7,6.866666666666667,6.0,5.2,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Strategy",Nintendo,72,4.34,27.95,T,2007
Mario Party 8,6.2,9.933333333333334,5.0,16.0,4.3,8.0,9.75,7.0,3.0,6.25,11.0,12.966666666666669,12.333333333333334,3.0,9.033333333333331,4.216666666666667,5.05,4.0,10.0,3.55,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,4,"Action,Strategy",Nintendo,62,3.84,39.95,T,2007
Guitar Hero III: Legends of Rock,15.183333333333334,56.0,8.833333333333334,86.0,7.5,18.9,25.716666666666665,24.0,5.0,13.466666666666669,27.066666666666663,60.63333333333333,15.5,29.0,12.133333333333333,8.216666666666667,19.05,8.0,52.0,5.55,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",2,"Action,Simulation",Activision,85,3.28,12.95,T,2007
Link's Crossbow Training,,,,,,,,,,,,,,,,,,,,,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Action,Nintendo,68,3.2,14.95,E,2007
Guitar Hero III: Legends of Rock,15.183333333333334,56.0,8.833333333333334,86.0,7.5,18.9,25.716666666666665,24.0,5.0,13.466666666666669,27.066666666666663,60.63333333333333,15.5,29.0,12.133333333333333,8.216666666666667,19.05,8.0,52.0,5.55,Nintendo Wii,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",2,"Action,Simulation",Activision,86,3.19,49.95,T,2007
Assassin's Creed,18.75,56.7,17.0,1100.0,11.933333333333334,31.933333333333337,63.25,30.0,115.0,22.98333333333333,19.75,34.333333333333336,19.616666666666667,443.0,13.583333333333334,15.3,23.566666666666663,15.0,564.0,10.566666666666666,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,81,3.17,16.95,T,2007
LEGO Star Wars: The Complete Saga,24.883333333333333,51.71666666666667,20.0,126.0,15.05,39.81666666666667,49.81666666666667,39.5,31.0,32.38333333333333,25.5,52.11666666666667,21.0,47.0,15.966666666666669,14.666666666666666,27.166666666666668,14.0,48.0,11.0,Nintendo Wii,,,,,,2,Action,,80,3.03,17.95,M,2007
Call of Duty 4: Modern Warfare,8.016666666666667,28.75,7.0,615.0,4.75,16.65,31.133333333333333,15.0,50.0,11.316666666666666,9.7,29.666666666666668,9.0,97.0,6.516666666666667,6.75,13.433333333333334,7.0,468.0,4.433333333333334,PlayStation 3,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,Action,Activision,94,2.91,24.95,E,2007
Mario & Sonic at the Olympic Games,9.233333333333333,10.05,9.0,5.0,8.05,10.0,10.5,10.0,2.0,9.5,9.583333333333334,9.866666666666667,9.583333333333334,2.0,9.283333333333331,7.0,7.0,7.0,1.0,7.0,Nintendo Wii,,,,,,4,"Action,Sports","Nintendo,Sega",67,2.74,29.95,E,2007
LEGO Star Wars: The Complete Saga,24.883333333333333,51.71666666666667,20.0,126.0,15.05,39.81666666666667,49.81666666666667,39.5,31.0,32.38333333333333,25.5,52.11666666666667,21.0,47.0,15.966666666666669,14.666666666666666,27.166666666666668,14.0,48.0,11.0,Nintendo DS,,,,,,1,"Action,Racing / Driving",,80,2.66,17.95,E,2007
Forza Motorsport 2,59.55,73.93333333333334,58.21666666666667,15.0,49.43333333333333,70.5,78.96666666666667,67.38333333333334,4.0,63.56666666666667,57.4,64.1,55.0,5.0,48.1,54.06666666666667,57.06666666666667,54.2,6.0,50.06666666666667,X360,Microsoft,"Redmond, Washington, United States",1975.0,"*Halo* series
*Age of Empires* series
*Gears of War* series
*Forza* series
*Fable* series
*Black & White*","publishes games under the Xbox Game Studios banner since 2019; owns 
publisher Bethesda Softworks and Activision Blizzard",2,Racing / Driving,Microsoft,90,2.48,12.95,T,2007
Madden NFL 08,106.0,176.25,17.0,3.0,35.75,10.0,10.0,10.0,1.0,10.0,291.0,291.0,291.0,1.0,291.0,17.0,17.0,17.0,1.0,17.0,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,85,2.32,9.95,E,2007
Guitar Hero II,13.416666666666666,28.216666666666665,9.5,53.0,6.566666666666666,30.0,37.5,30.0,2.0,22.5,22.016666666666666,33.0,20.0,15.0,13.5,8.9,19.466666666666665,9.0,36.0,5.316666666666666,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",2,"Action,Simulation",Activision,92,2.04,17.95,T,2007
Rock Band,19.366666666666667,86.83333333333333,8.0,29.0,9.333333333333334,42.0,42.0,42.0,1.0,42.0,35.516666666666666,95.46666666666668,26.366666666666667,11.0,18.466666666666665,7.583333333333333,9.833333333333334,7.75,17.0,6.333333333333333,X360,,,,,,4,"Action,Simulation",,92,2.02,14.95,E,2007
The Legend of Zelda: Phantom Hourglass,20.216666666666665,40.18333333333333,19.4,153.0,14.65,30.33333333333333,44.11666666666667,25.0,21.0,23.616666666666667,20.816666666666663,32.583333333333336,20.0,70.0,15.2,16.1,20.6,15.566666666666666,62.0,12.666666666666666,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Action,Nintendo,90,1.92,24.95,E,2007
Pokmon Mystery Dungeon: Explorers of Darkness,31.183333333333337,55.266666666666666,23.9,34.0,21.33333333333333,75.06666666666666,80.55,81.13333333333334,4.0,66.55,31.516666666666666,41.75,28.916666666666668,11.0,25.4,21.766666666666666,30.65,20.85,19.0,18.2,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Role-Playing (RPG),Nintendo,59,1.91,15.95,E,2007
Pokmon Mystery Dungeon: Explorers of Time,31.183333333333337,55.266666666666666,23.9,34.0,21.33333333333333,75.06666666666666,80.55,81.13333333333334,4.0,66.55,31.516666666666666,41.75,28.916666666666668,11.0,25.4,21.766666666666666,30.65,20.85,19.0,18.2,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Role-Playing (RPG),Nintendo,59,1.91,24.95,T,2007
Assassin's Creed,18.75,56.7,17.0,1100.0,11.933333333333334,31.933333333333337,63.25,30.0,115.0,22.98333333333333,19.75,34.333333333333336,19.616666666666667,443.0,13.583333333333334,15.3,23.566666666666663,15.0,564.0,10.566666666666666,PlayStation 3,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,81,1.77,17.95,T,2007
Uncharted: Drake's Fortune,9.5,32.11666666666667,9.0,1400.0,6.5,17.266666666666666,36.05,16.983333333333334,91.0,12.116666666666667,10.3,15.4,10.0,313.0,7.766666666666667,8.5,16.733333333333334,8.466666666666667,951.0,6.116666666666666,PlayStation 3,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,Action,Sony,88,1.76,24.95,T,2007
Mass Effect,28.066666666666663,113.26666666666668,25.0,2300.0,16.333333333333332,44.78333333333333,121.4,40.833333333333336,379.0,28.53333333333333,29.73333333333333,60.93333333333333,28.0,1100.0,18.766666666666666,17.383333333333333,69.96666666666667,16.5,769.0,11.533333333333331,X360,Microsoft,"Redmond, Washington, United States",1975.0,"*Halo* series
*Age of Empires* series
*Gears of War* series
*Forza* series
*Fable* series
*Black & White*","publishes games under the Xbox Game Studios banner since 2019; owns 
publisher Bethesda Softworks and Activision Blizzard",1,"Action,Role-Playing (RPG)",Microsoft,91,1.57,17.95,T,2007
Cooking Mama 2: Dinner with Friends,8.216666666666667,14.816666666666666,5.183333333333334,6.0,5.85,22.933333333333337,22.933333333333337,22.933333333333337,1.0,22.933333333333337,0.0,0.0,0.0,0.0,0.0,5.266666666666667,5.6,5.133333333333334,5.0,5.1,Nintendo DS,,,,,,1,Simulation,,70,1.56,17.95,E,2007
BioShock,14.666666666666666,32.333333333333336,13.5,1900.0,9.533333333333331,21.75,33.43333333333333,20.0,214.0,15.166666666666666,16.333333333333332,33.13333333333333,15.0,630.0,10.833333333333334,12.266666666666667,21.066666666666663,12.0,1100.0,8.566666666666666,X360,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",1,Action,2K,96,1.52,16.95,T,2007
Super Paper Mario,22.8,50.63333333333333,19.766666666666666,112.0,16.883333333333333,48.88333333333333,64.31666666666666,48.43333333333333,11.0,36.81666666666667,24.08333333333333,31.566666666666663,22.216666666666665,33.0,19.08333333333333,17.966666666666665,20.366666666666667,18.0,68.0,15.233333333333333,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Role-Playing (RPG)",Nintendo,85,1.5,29.95,E,2007
Game Party,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo Wii,Midway,"Chicago, Illinois, United States",1988.0,*Mortal Kombat*,Midway Games; video game developer; assets acquired by Warner Bros. Interactive and THQ,4,Action,Midway,25,1.49,14.95,T,2007
Ratchet & Clank: Size Matters,8.016666666666667,14.8,7.116666666666666,49.0,6.016666666666667,16.033333333333335,19.28333333333333,17.0,4.0,12.316666666666666,7.866666666666667,10.983333333333333,7.116666666666666,12.0,5.983333333333333,7.116666666666666,10.516666666666667,7.0,33.0,5.833333333333333,Sony PSP,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,Action,Sony,85,1.47,14.95,E,2007
Dance Dance Revolution Hottest Party,8.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,8.0,Nintendo Wii,Konami,"Tokyo, Japan",1969.0,"*Castlevania*
*Metal Gear*
*Contra*
*International Superstar Soccer*
*Silent Hill*
*Gradius*
*Pro Evolution Soccer*",,4,Action,Konami,73,1.45,17.95,T,2007
Cooking Mama: Cook Off,3.4,3.4,3.4,1.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,3.4,1.0,3.4,Nintendo Wii,,,,,,2,Simulation,,61,1.38,14.95,M,2007
Gran Turismo 5: Prologue,13.933333333333334,21.23333333333333,11.0,10.0,9.233333333333333,0.0,0.0,0.0,0.0,0.0,27.5,28.75,27.5,2.0,26.25,10.55,12.316666666666666,10.716666666666669,8.0,8.316666666666666,PlayStation 3,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,2,"Racing / Driving,Simulation",Sony,80,1.31,24.95,E,2007
Professor Layton and the Curious Village,14.416666666666666,37.06666666666667,13.883333333333333,225.0,9.166666666666666,15.5,37.55,14.7,60.0,11.833333333333334,15.533333333333331,36.53333333333333,14.65,74.0,10.6,12.8,33.81666666666667,12.466666666666669,91.0,8.416666666666666,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Adventure,Educational,Strategy",Nintendo,85,1.26,23.95,E,2007
Resident Evil 4,18.766666666666666,49.06666666666667,17.5,670.0,11.066666666666666,28.05,53.25,25.0,81.0,17.75,20.83333333333333,32.7,20.0,173.0,14.2,16.116666666666667,27.616666666666667,16.0,416.0,10.016666666666667,Nintendo Wii,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,Action,Capcom,91,1.24,16.95,T,2007
The Elder Scrolls IV: Oblivion,101.08333333333331,310.26666666666665,80.0,518.0,47.516666666666666,195.03333333333333,335.03333333333336,185.0,117.0,116.0,96.9,310.96666666666664,86.95,268.0,52.75,26.83333333333333,99.2,24.0,133.0,14.95,PlayStation 3,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,"Action,Role-Playing (RPG)",Ubisoft,93,1.2,17.95,T,2007
Transformers: Autobots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Action,Racing / Driving",Activision,67,1.17,17.95,E,2007
Transformers: Decepticons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Action,Racing / Driving",Activision,66,1.17,17.95,M,2007
Diddy Kong Racing DS,14.65,19.9,12.5,6.0,9.366666666666667,23.816666666666663,25.03333333333333,23.816666666666663,2.0,22.616666666666667,0.0,0.0,0.0,0.0,0.0,10.05,11.766666666666667,11.033333333333331,4.0,7.85,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Racing / Driving,Sports",Nintendo,63,1.16,24.95,T,2007
Big Brain Academy: Wii Degree,20.0,20.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,8,Action,Nintendo,68,1.1,19.95,M,2007
Need for Speed: ProStreet,13.1,18.766666666666666,12.0,14.0,10.266666666666667,16.283333333333335,18.03333333333333,15.866666666666667,3.0,14.533333333333331,15.5,19.75,13.5,4.0,12.25,10.383333333333333,11.183333333333334,10.0,7.0,9.083333333333334,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,2,Racing / Driving,EA,72,1.1,16.95,T,2007
Deal or No Deal,0.9833333333333332,2.4833333333333334,0.1166666666666666,5.0,0.3166666666666666,4.416666666666667,4.416666666666667,4.416666666666667,1.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.1166666666666666,0.1666666666666666,0.1,4.0,0.0833333333333333,Nintendo DS,,,,,,1,Strategy,,20,1.1,11.95,E,2007
LEGO Star Wars: The Complete Saga,24.883333333333333,51.71666666666667,20.0,126.0,15.05,39.81666666666667,49.81666666666667,39.5,31.0,32.38333333333333,25.5,52.11666666666667,21.0,47.0,15.966666666666669,14.666666666666666,27.166666666666668,14.0,48.0,11.0,X360,,,,,,2,Action,,80,1.09,17.95,T,2007
Sonic and the Secret Rings,9.65,12.583333333333334,9.266666666666667,16.0,7.6,13.733333333333333,13.733333333333333,13.733333333333333,1.0,13.733333333333333,9.5,12.233333333333333,8.0,7.0,7.25,9.266666666666667,10.783333333333331,9.266666666666667,8.0,8.133333333333333,Nintendo Wii,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,4,Action,Sega,69,1.08,16.95,E,2007
The Orange Box,34.016666666666666,113.75,29.0,33.0,24.45,87.5,133.5,54.5,4.0,58.0,26.616666666666667,29.4,27.0,15.0,23.9,26.65,31.35,28.75,14.0,22.55,X360,,,,,,1,Action,,96,1.06,17.95,E,2007
Crackdown,16.666666666666668,44.75,12.333333333333334,67.0,10.25,43.66666666666666,58.41666666666666,40.0,6.0,30.916666666666668,18.6,26.25,16.45,24.0,12.75,11.033333333333331,15.25,10.0,37.0,8.25,X360,Microsoft,"Redmond, Washington, United States",1975.0,"*Halo* series
*Age of Empires* series
*Gears of War* series
*Forza* series
*Fable* series
*Black & White*","publishes games under the Xbox Game Studios banner since 2019; owns 
publisher Bethesda Softworks and Activision Blizzard",1,"Action,Racing / Driving,Role-Playing (RPG)",Microsoft,83,1.02,14.95,M,2007
Rock Band,19.366666666666667,86.83333333333333,8.0,29.0,9.333333333333334,42.0,42.0,42.0,1.0,42.0,35.516666666666666,95.46666666666668,26.366666666666667,11.0,18.466666666666665,7.583333333333333,9.833333333333334,7.75,17.0,6.333333333333333,PlayStation 3,,,,,,4,"Action,Simulation",,92,1.01,14.95,M,2007
Tiger Woods PGA Tour 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo Wii,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,72,1.0,17.95,T,2007
WWE Smackdown vs. Raw 2008,25.316666666666663,42.1,13.1,14.0,11.95,45.03333333333333,56.38333333333333,50.5,5.0,26.23333333333333,30.9,35.68333333333333,30.9,2.0,26.116666666666667,9.65,12.4,10.0,7.0,7.4,X360,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",4,Sports,THQ,71,0.96,12.95,T,2007
Madden NFL 08,106.0,176.25,17.0,3.0,35.75,10.0,10.0,10.0,1.0,10.0,291.0,291.0,291.0,1.0,291.0,17.0,17.0,17.0,1.0,17.0,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,81,0.94,9.95,T,2007
